Restaurant ID,Cuisines
18216876,British
17806994,North Indian
17806994,South Indian
17806994,Mughlai
3600436,Continental
3600436,Chinese
3600436,North Indian
1600258,North Indian
1600258,European
1600258,Mediterranean
1600258,Asian
313333,North Indian
313333,Seafood
313333,Continental
948,North Indian
948,Chinese
310958,Parsi
18222573,North Indian
18222573,Chinese
312300,Seafood
312300,South Indian
312300,Andhra
312300,Hyderabadi
312300,Goan
18429396,North Indian
18429396,European
18414499,Continental
18427565,Japanese
18427565,Asian
4166,Chinese
5227,North Indian
5227,Chinese
5227,Continental
301581,Cafe
18311930,North Indian
18311930,Mughlai
18311930,Chinese
18245298,Chinese
18245298,Japanese
18245298,Korean
18245298,Asian
18418277,Continental
18418277,Italian
18418277,Asian
18418277,Indian
18070476,North Indian
18070476,European
9747,Cafe
9747,North Indian
9747,Italian
9747,Japanese
9747,Fast Food
18425735,Italian
18425735,Mediterranean
18425735,Continental
18425735,North Indian
313256,North Indian
313256,Mediterranean
313256,Asian
301605,American
301605,Continental
301605,Italian
301605,North Indian
301605,Asian
930,Chinese
930,Japanese
930,Italian
930,Seafood
18423151,North Indian
18423151,European
18454488,North Indian
18454488,Afghani
18454488,Mughlai
18222559,North Indian
18222559,Chinese
18222559,Italian
18222559,Continental
2437,Italian
730,North Indian
730,Mughlai
730,Kashmiri
451,North Indian
451,Chinese
451,South Indian
451,Seafood
451,Chettinad
18350143,North Indian
18350143,Mughlai
4921,Thai
4921,Chinese
4921,Asian
4921,Malaysian
3192,Italian
3192,Continental
3192,European
3192,Cafe
308544,Chinese
308544,Seafood
8959,Chinese
8959,Thai
8959,Asian
8959,Malaysian
8959,Vietnamese
8959,Japanese
18336192,Chinese
18336192,Thai
18336192,Asian
6200,North Indian
6200,Chinese
6200,Continental
6200,Seafood
18034050,North Indian
18034050,Continental
18034050,Italian
18034050,Finger Food
1913,North Indian
1913,Chinese
1913,South Indian
1913,Seafood
1913,Chettinad
7316,North Indian
7316,Chinese
2217,Japanese
310032,North Indian
304304,North Indian
304304,Continental
307342,Japanese
3190,Italian
3190,Continental
3190,European
3190,Cafe
18441798,Continental
18441798,Chinese
18441798,Italian
18441798,Finger Food
310332,North Indian
310332,Mediterranean
310332,Continental
1614,Italian
1614,Continental
1614,European
1614,Cafe
8244,Italian
8244,Continental
8244,European
8244,Cafe
18485936,Cafe
18485936,French
311766,Asian
18345755,Thai
18345755,Chinese
18345755,North Indian
8346,Thai
8346,Japanese
998,Asian
998,North Indian
998,Continental
452,North Indian
452,Chinese
452,Seafood
452,Chettinad
800,North Indian
800,Mughlai
800,Chinese
799,North Indian
799,Mughlai
801,North Indian
18418237,North Indian
18303724,Italian
18303724,Continental
18303724,North Indian
18037817,Thai
18037817,European
18037817,Mexican
18037817,North Indian
18037817,Chinese
18037817,Cafe
18384149,Continental
18384149,Chinese
18384149,Thai
18384149,Mughlai
18384149,North Indian
3083,Chinese
3083,Thai
3083,Continental
3083,North Indian
18369780,Cafe
18369780,Asian
18369780,Italian
18369780,North Indian
3077,North Indian
3077,Continental
3077,Mughlai
3077,Asian
18398598,Finger Food
18398598,North Indian
18398598,Continental
18398598,Chinese
18398598,Italian
18255154,North Indian
18255154,Mediterranean
18255154,Asian
18144458,Thai
312772,Italian
312772,Continental
312772,Mexican
312772,North Indian
18268720,Cafe
18268720,Continental
18268720,Italian
483,North Indian
483,Mughlai
483,Chinese
2702,Cafe
6127,North Indian
6127,Mughlai
5851,Chinese
5851,Seafood
5851,Japanese
2778,Chinese
2778,Seafood
313412,Japanese
313412,Chinese
313412,Asian
313412,Malaysian
313412,Thai
313412,Vietnamese
1115,Chinese
1115,Seafood
1115,Japanese
18372695,North Indian
18372695,European
18372695,Asian
18372695,Mediterranean
18277171,Chinese
18277171,Thai
18277171,Sushi
18268727,Continental
18268727,American
18268727,Cafe
18268712,Mexican
18268712,American
18268712,Italian
18272353,North Indian
18272353,Mughlai
2799,North Indian
2799,Mughlai
3154,North Indian
3154,Mughlai
3154,Chinese
4505,Continental
4505,North Indian
301415,North Indian
301415,Chinese
301415,Thai
301415,Continental
4721,American
4721,Italian
450,North Indian
450,Chinese
450,South Indian
450,Seafood
450,Chettinad
300952,North Indian
300952,Mughlai
300952,Italian
300952,Chinese
3753,North Indian
3753,Mughlai
3753,Chinese
313358,North Indian
313358,Chinese
313358,Cafe
3251,Chinese
18369321,North Indian
18369321,Chinese
3700387,Chinese
3700387,Thai
3700387,Malaysian
3700387,Vietnamese
3700387,Korean
3700387,Indonesian
3700387,Asian
3700036,North Indian
3700036,Seafood
3700036,South Indian
3700036,Italian
3700049,Continental
3700037,North Indian
3700037,French
3700037,Continental
6508323,North Indian
6508323,Asian
18354483,Modern Indian
18417624,European
18417624,Asian
18417624,Mediterranean
18417624,Modern Indian
18417624,Desserts
18417624,Finger Food
18292672,North Indian
18292672,Chinese
18292672,Continental
2700036,North Indian
2700036,South Indian
2700036,Chinese
3800016,Italian
3800016,Continental
3800016,Chinese
3800016,Mexican
18439181,Modern Indian
3200012,Mughlai
3200012,North Indian
3200021,Italian
3200021,Mexican
3200021,Continental
2800042,American
2800042,North Indian
2800042,Thai
2800042,Continental
5800515,Malaysian
5800515,North Indian
5800515,Sri Lankan
7061,North Indian
7061,Chinese
7061,Continental
7061,Italian
110436,North Indian
110436,South Indian
110436,Asian
110436,Continental
54162,North Indian
54162,European
54162,Mediterranean
56618,European
56618,Mediterranean
56618,North Indian
18422898,Continental
18422898,Italian
18422898,North Indian
2900044,Cafe
2900044,Italian
2900044,Mexican
2900044,Bakery
121214,Mexican
121214,American
121214,Italian
121312,Continental
121312,Italian
121312,Thai
121312,Finger Food
72604,North Indian
72604,Mediterranean
72604,Asian
72604,Arabian
3000001,North Indian
3000001,Biryani
3000048,North Indian
3000048,European
3000048,Mediterranean
2679,Finger Food
16512333,North Indian
16512333,Continental
16512333,Chinese
16512333,Seafood
3431,South Indian
3431,Seafood
3431,Kerala
18349898,North Indian
306127,Chinese
306127,Japanese
306127,Thai
306127,Asian
313149,North Indian
313149,Thai
313149,Continental
18341926,Cafe
18341926,Italian
18341926,European
18341926,Bakery
311640,North Indian
311640,Chinese
311629,North Indian
311629,Chinese
307225,North Indian
307225,Continental
307225,Asian
18153552,North Indian
18153552,Chinese
18153552,Continental
18285725,Italian
18285725,Pizza
18285725,Cafe
305996,North Indian
305996,Mughlai
18336483,Continental
18336483,Italian
18336483,North Indian
18336483,American
18261703,Portuguese
18261703,African
18261703,Lebanese
2100478,North Indian
2100478,Continental
2100478,Italian
2100478,Chinese
2100921,Continental
2100921,European
18418733,Continental
18418733,Asian
18312984,Hyderabadi
18312984,Awadhi
101884,Italian
101884,Chinese
101884,Mexican
101884,Thai
101884,North Indian
18391601,North Indian
18391601,Mughlai
18391601,Lebanese
18391601,Arabian
18391601,Mediterranean
18217475,Asian
18217475,Chinese
25664,North Indian
25664,Chinese
25664,Mexican
25664,Italian
15005,North Indian
15005,Chinese
15292,Italian
15292,Continental
15292,North Indian
15292,Cafe
15853,North Indian
15853,Chinese
15853,Continental
307113,Italian
307113,Continental
307113,Cafe
18395381,Continental
18395381,North Indian
18395381,Mughlai
18395381,Italian
927,North Indian
309664,Pizza
309664,Italian
309664,Cafe
311373,North Indian
311373,Mughlai
18441674,Bengali
18441674,South Indian
18441674,North Indian
18441674,Mughlai
18265711,North Indian
18265711,Italian
18265711,Chinese
18265711,Mexican
18337893,North Indian
18337893,Continental
18337893,Fast Food
18237357,Continental
18237357,Mediterranean
18237357,Italian
18237357,North Indian
17953931,North Indian
17953931,Continental
17953931,Chinese
17953931,Italian
305674,North Indian
305674,Mughlai
305674,Chinese
310776,European
310776,Asian
310776,North Indian
310776,Italian
310776,Continental
310776,Pizza
18386761,Continental
18386761,Italian
307931,Continental
307931,Kerala
4016,Chinese
4016,Mughlai
18138437,European
18138437,Italian
18138437,Thai
18138437,Chinese
18138437,North Indian
307822,Italian
307822,European
2775,Bengali
2775,Seafood
309542,North Indian
309542,Italian
309542,Chinese
309542,Thai
18204820,North Indian
302188,Continental
302188,North Indian
302188,Chinese
18219522,North Indian
18219522,Chinese
18219522,Mexican
18219522,Italian
18219522,Thai
18219522,Lebanese
307135,Continental
307135,North Indian
307135,Chinese
307135,Cafe
18445790,North Indian
18037816,North Indian
18037816,Fast Food
18037816,Italian
18037816,Chinese
18037816,Cafe
18241862,North Indian
18241862,Mediterranean
18241862,Asian
306476,Continental
306476,Italian
306476,American
18408058,North Indian
18408058,Continental
18408058,European
18408058,American
18408058,Mediterranean
306178,North Indian
306178,Chinese
306178,Continental
18366022,Chinese
18366022,Thai
18366022,Asian
18366022,Japanese
18366022,Korean
18366022,Seafood
18146402,North Indian
18146402,Mughlai
18146402,Chinese
18393840,North Indian
18393840,Mughlai
310694,North Indian
310694,Mughlai
310694,Chinese
18349895,North Indian
18349895,Mughlai
18349895,Chinese
4160,Italian
4160,Continental
4160,North Indian
4160,Chinese
490,North Indian
490,Mughlai
311334,North Indian
311334,Mughlai
311334,Chinese
4000277,Chinese
3700024,French
3700024,Continental
3700024,North Indian
18383076,North Indian
18383076,North Eastern
18383076,Continental
3800000,Italian
3800000,Mexican
3800000,Mediterranean
2800019,Italian
309033,North Indian
309033,Chinese
1127,Finger Food
1127,Continental
1127,North Indian
1127,Chinese
4815,Continental
4815,American
4815,Tex-Mex
4815,North Indian
312787,American
312787,Italian
312787,Mughlai
312787,North Indian
18424189,North Indian
18424189,Italian
18424189,Continental
18424189,Asian
304233,North Indian
304233,Mangalorean
304233,Chinese
18303688,North Indian
18303688,Thai
18303688,Continental
1701,North Indian
1701,Continental
1701,Thai
1701,Chinese
50943,North Indian
50943,Mughlai
18162866,European
18162866,Continental
120014,North Indian
120014,Chinese
308380,Chinese
130567,North Indian
130567,Continental
130567,Goan
309090,North Indian
309090,Chinese
309090,Italian
309090,Continental
309015,Continental
309015,North Indian
309015,Chinese
309015,Italian
306046,Parsi
306046,Iranian
310385,Japanese
310385,Sushi
18153541,Cafe
18153541,Continental
18153541,Italian
18153541,Pizza
309421,North Indian
309421,Chinese
309421,Continental
300652,Chinese
300652,Thai
300652,Asian
306043,Continental
306043,North Indian
2100870,Chinese
2100870,Thai
2100870,Japanese
2100870,Asian
1401756,North Indian
1401756,Chinese
1401756,Continental
1401756,Mediterranean
1401756,Asian
101259,Italian
101259,Continental
101259,Mexican
101259,Cafe
101259,Bakery
801640,Mediterranean
801640,Italian
801640,American
18400368,North Indian
18400368,Mughlai
3300041,North Indian
3300041,Chinese
3300041,Continental
307767,Chinese
307767,Italian
307767,North Indian
980,North Indian
980,Chinese
7217,Chinese
7217,Thai
7217,North Indian
304675,Chinese
306513,Continental
306513,North Indian
306513,Chinese
307271,North Indian
307271,Continental
307271,Italian
18124357,North Indian
310490,North Indian
310490,Continental
18294269,Continental
18294269,Mexican
18294269,Burger
18294269,American
18294269,Pizza
18294269,Tex-Mex
309738,Chinese
308018,Tibetan
308018,Nepalese
1147,Mughlai
1147,North Indian
1147,Chinese
308257,Naga
18208924,North Indian
18219547,North Indian
18219547,Chinese
18219547,Mughlai
1876,North Indian
1876,Mughlai
1876,Chinese
307818,North Indian
307818,Mughlai
307818,Chinese
307818,Continental
18317477,North Indian
18317477,Chinese
18317477,Continental
309788,Parsi
309788,Iranian
18198465,Continental
18198465,Fast Food
309383,Continental
309383,Italian
18153553,North Indian
18153553,Continental
18153553,Italian
18153553,Thai
18153553,Chinese
302381,North Indian
302381,Mughlai
305082,Mughlai
305082,North Indian
305082,Chinese
18420456,North Indian
18245274,North Indian
6195,North Indian
6195,Chinese
312476,North Indian
312476,Continental
18322621,Continental
18322621,North Indian
18322621,Chinese
18254514,North Indian
18254514,Italian
18254514,Chinese
309475,European
309475,North Indian
309113,North Indian
309113,Chinese
309113,Italian
18306530,North Indian
18306530,Chinese
18306530,Italian
18268716,Parsi
18268716,Iranian
18419893,North Indian
18419893,Mughlai
301402,North Indian
301402,Chinese
301402,Continental
18372688,Continental
18372688,Fast Food
18372688,Italian
1698,North Indian
1698,Chinese
5854,North Indian
5854,Chinese
18408048,American
18466390,Fast Food
18466390,Italian
18466390,North Indian
18466390,Chinese
2939,Chinese
313045,North Indian
313045,Chinese
18383531,North Indian
18383531,Chinese
303152,North Indian
303152,Chinese
303152,Mediterranean
303152,Asian
303152,Continental
409,Chinese
3200311,Mediterranean
3200311,Italian
2800903,Chinese
2800903,Thai
2800903,Burmese
2800903,Vietnamese
2800903,Tibetan
2800903,Japanese
5800718,Juices
5800718,Desserts
18408585,Mughlai
18408585,North Indian
18383453,North Indian
18383453,Chinese
18383453,Italian
309125,Japanese
18435794,Continental
18435794,Italian
18435794,North Indian
18435794,Mughlai
18381235,Pizza
18381235,Italian
307060,Finger Food
307060,North Indian
307060,Italian
311423,Finger Food
311423,North Indian
311423,Italian
1056,North Indian
1056,Mughlai
309741,Finger Food
309741,North Indian
309741,Italian
18261158,North Indian
18261158,Chinese
8911,Finger Food
8911,North Indian
703,Chinese
703,Thai
18273540,Middle Eastern
18273540,Mediterranean
18273540,North Indian
310768,North Indian
310768,Continental
310768,Chinese
310768,Italian
310916,Pizza
310916,Italian
308801,North Indian
308801,Chinese
308801,Continental
18440171,North Indian
6304287,Japanese
6318213,Filipino
111826,Continental
111826,Italian
111826,Chinese
110516,North Indian
110516,Italian
110516,Asian
110516,South Indian
113570,Continental
2200001,North Indian
2200001,Mughlai
2200001,Chinese
18353121,Asian
18353121,Mediterranean
18353121,North Indian
18430785,Continental
2900633,Mediterranean
2900633,Asian
2900633,Continental
2900633,North Indian
2900633,Arabian
121335,North Indian
121335,Continental
121335,Asian
70393,North Indian
69951,European
69951,Cafe
69951,Italian
3000021,Chinese
3000126,Continental
3000126,Chinese
3000126,Thai
3000126,Malaysian
3000126,North Indian
3001489,Parsi
3001489,North Indian
3500010,North Indian
3500010,Chinese
308961,North Indian
308961,Chinese
300439,Japanese
300439,Thai
300439,Chinese
18409224,Persian
18409224,Arabian
18409224,Lebanese
18409224,North Indian
308570,Cafe
308570,Italian
308570,Pizza
305815,Portuguese
305815,African
4992,North Indian
4992,Continental
18070480,Continental
18070480,North Indian
18070480,Chinese
18453035,Greek
18453035,Mediterranean
18237346,Kashmiri
18237346,Mughlai
307426,North Indian
307426,Finger Food
3582,Japanese
18034040,North Indian
18034040,Chinese
5721,Bakery
5721,Desserts
18418247,North Indian
18418247,American
18418247,Asian
18418247,Biryani
18238250,North Indian
18238250,Chinese
18238250,Continental
18238250,Thai
18273972,Bihari
18273972,Lucknowi
18273972,North Indian
18429166,North Indian
18429166,Italian
18429166,Parsi
18429166,Asian
18429166,Kerala
18292458,South Indian
18292458,Kerala
18418730,North Indian
18418730,Continental
18418730,Italian
18356469,Italian
18356469,Continental
18356469,Chinese
1401548,North Indian
1401548,Chinese
102504,Cafe
102504,Fast Food
102504,North Indian
18249144,Italian
18249144,Mexican
18249144,American
18249144,Mediterranean
18017612,Continental
18017612,Middle Eastern
18017612,Asian
18343731,North Indian
